2013-03-11 00:00:00;10.0;4.0;4.0;3.0;21.0;0.0;0.0;7.0;19.0;8.0;15.0;106
2013-03-18 00:00:00;7.0;2.0;4.0;3.0;23.0;3.0;2.0;8.0;13.0;7.0;9.0;73
2013-03-25 00:00:00;11.0;1.0;1.0;0.0;13.0;0.0;0.0;9.0;16.0;9.0;5.0;42
2013-04-01 00:00:00;8.0;1.0;1.0;2.0;25.0;0.0;0.0;4.0;22.0;6.0;13.0;32
2013-04-08 00:00:00;8.0;1.0;4.0;2.0;21.0;0.0;1.0;8.0;8.0;5.0;12.0;17
2013-04-15 00:00:00;12.0;1.0;1.0;2.0;12.0;0.0;0.0;3.0;21.0;4.0;6.0;21
2013-04-22 00:00:00;6.0;1.0;4.0;4.0;14.0;1.0;0.0;7.0;12.0;7.0;6.0;18
2013-04-29 00:00:00;8.0;1.0;5.0;2.0;16.0;0.0;0.0;9.0;7.0;3.0;3.0;3
2013-05-06 00:00:00;7.0;0.0;2.0;1.0;20.0;0.0;0.0;8.0;12.0;5.0;12.0;5
2013-05-13 00:00:00;9.0;5.0;0.0;4.0;14.0;0.0;0.0;4.0;12.0;2.0;5.0;4
2013-05-20 00:00:00;9.0;6.0;0.0;1.0;10.0;1.0;0.0;2.0;15.0;0.0;6.0;7
2013-05-27 00:00:00;12.0;1.0;0.0;1.0;8.0;0.0;0.0;6.0;11.0;1.0;10.0;2
2013-06-03 00:00:00;10.0;1.0;1.0;0.0;11.0;0.0;0.0;3.0;12.0;3.0;3.0;2
2013-06-10 00:00:00;5.0;0.0;1.0;2.0;10.0;0.0;0.0;2.0;7.0;5.0;3.0;4
2013-06-17 00:00:00;4.0;2.0;1.0;0.0;4.0;1.0;0.0;3.0;7.0;9.0;5.0;0
2013-06-24 00:00:00;7.0;0.0;3.0;4.0;9.0;1.0;0.0;2.0;13.0;4.0;11.0;0
2013-07-01 00:00:00;8.0;0.0;1.0;0.0;19.0;3.0;0.0;3.0;19.0;9.0;2.0;0
2013-07-08 00:00:00;6.0;2.0;2.0;3.0;18.0;0.0;0.0;4.0;13.0;5.0;2.0;0
2013-07-15 00:00:00;4.0;0.0;2.0;3.0;21.0;0.0;0.0;7.0;18.0;1.0;7.0;1
